"BehaviorSpace results (NetLogo 6.2.0)"
"ABM hospital v3 scenario.nlogo"
"Virkeligheten"
"05/13/2021 15:36:44:531 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","Antall_ledelsesorganer_PPE","antall_i_ren_intensiv_sone","Antall_omdisponerte_ved_pandemi_start","Trigger_omdisponering_sykepleiere_per_pasient","Antall_motstridende_beskjeder_PPE","Trigger_normalisering_sykepleiere_per_pasient","antall_motstridende_beskjeder","fast_ansatt_intensiv","antall_ledelsesorganer","dager_før_start","dager_opplæring_omdisponerte_etter_start","[step]","beredskaps_vellykkethet","beredskapshåndtering","beredskapshåndtering_døds_relatert","beredskapshåndtering_kompetanse_relatert","beredskapshåndtering_stress_relatert","beredskapshåndtering_kommunikasjon","døde","gjennomsnitt_stress","kummulativt_antall_intensiv","friskmeldte_pasienter","antall_kompetanse_over_3","antall_kompetanse_under_3_til_2","antall_kompetanse_under_2_til_1"
"61","5","7","3","2","2","3.5","2","22","4","0","7","60","5","408","250","82","6","70","19","48.94827586206897","548","2783","3","4","16"
"60","5","7","3","2","2","3.5","2","22","4","0","7","60","5","407","250","81","6","70","15","49.83018867924528","574","2775","3","7","8"
"62","5","7","3","2","2","3.5","2","22","4","0","7","60","5","401","250","72","9","70","24","50.320754716981135","626","2747","3","4","11"
"63","5","7","3","2","2","3.5","2","22","4","0","7","60","5","422","250","85","17","70","19","50.54716981132076","572","2774","3","5","15"
"65","5","7","3","2","2","3.5","2","22","4","0","7","60","5","432","250","112","0","70","14","49.810344827586206","529","2806","3","14","6"
"64","5","7","3","2","2","3.5","2","22","4","0","7","60","5","430","250","103","7","70","14","49.86206896551724","608","2754","3","11","9"
"66","5","7","3","2","2","3.5","2","22","4","0","7","60","5","411","250","81","10","70","13","49.9811320754717","588","2761","3","7","8"
"67","5","7","3","2","2","3.5","2","22","4","0","7","60","4","398","250","69","9","70","21","50.16981132075472","586","2764","3","3","12"
"69","5","7","3","2","2","3.5","2","22","4","0","7","60","5","437","250","100","17","70","12","49.03448275862069","554","2772","3","10","10"
"68","5","7","3","2","2","3.5","2","22","4","0","7","60","5","405","250","81","4","70","17","50.16981132075472","588","2771","3","7","8"
